transaction_id,business_id,transaction_date,transaction_type,category,amount,opening_balance,closing_balance,reference_entity,reference_id,description
TXN_00000143,MSME_GJ_0001,2026-05-02 14:42:00,DEBIT,RAW_MATERIALS,2486002.0,18841918.77,16355916.77,EXPENSE,EXP_0000102,RTGS-Operational material procurement
TXN_00000144,MSME_GJ_0001,2026-05-02 17:30:00,DEBIT,MISCELLANEOUS,133617.03,16355916.77,16222299.74,EXPENSE,EXP_0000108,IMPS-Miscellaneous operational expenditure
TXN_00000145,MSME_GJ_0001,2026-05-05 10:44:00,DEBIT,RAW_MATERIALS,901508.15,16222299.74,15320791.59,EXPENSE,EXP_0000104,Cheque-Operational material procurement
TXN_00000146,MSME_GJ_0001,2026-05-06 10:42:00,CREDIT,CUSTOMER_PAYMENT,120121.08,15320791.59,15440912.67,INVOICE,INV_0000030,"Payment received from Solanki, Kibe and Solanki Trading"
TXN_00000147,MSME_GJ_0001,2026-05-08 16:28:00,CREDIT,CUSTOMER_PAYMENT,472165.04,15440912.67,15913077.71,INVOICE,INV_0000032,Payment received from Sankar LLC Trading
TXN_00000148,MSME_GJ_0001,2026-05-10 13:25:00,DEBIT,RAW_MATERIALS,681321.93,15913077.71,15231755.78,EXPENSE,EXP_0000105,NEFT-Operational material procurement
TXN_00000149,MSME_GJ_0001,2026-05-12 17:44:00,DEBIT,SOFTWARE,928754.0,15231755.78,14303001.78,EXPENSE,EXP_0000109,UPI-Software operational expenditure
TXN_00000150,MSME_GJ_0001,2026-05-16 14:30:00,DEBIT,GST_PAYMENT,961178.56,14303001.78,13341823.22,GST,GST_0000009,GST Payment Challan 2026-04 GSTR-3B
TXN_00000151,MSME_GJ_0001,2026-05-22 10:27:00,DEBIT,SALARY,1566674.82,13341823.22,11775148.4,EXPENSE,EXP_0000111,NEFT-Monthly employee payroll
TXN_00000152,MSME_GJ_0001,2026-05-25 12:41:00,DEBIT,RAW_MATERIALS,344228.38,11775148.4,11430920.02,EXPENSE,EXP_0000114,NEFT-Operational material procurement
TXN_00000153,MSME_GJ_0001,2026-05-26 10:13:00,DEBIT,RAW_MATERIALS,571360.44,11430920.02,10859559.58,EXPENSE,EXP_0000115,NEFT-Operational material procurement
TXN_00000154,MSME_GJ_0001,2026-05-26 11:20:00,DEBIT,RENT,522224.94,10859559.58,10337334.64,EXPENSE,EXP_0000112,NetBanking-Commercial office/warehouse rent
TXN_00000155,MSME_GJ_0001,2026-05-28 11:14:00,DEBIT,MARKETING,627356.92,10337334.64,9709977.72,EXPENSE,EXP_0000120,NetBanking-Marketing operational expenditure
TXN_00000156,MSME_GJ_0001,2026-05-31 17:41:00,DEBIT,UTILITIES,1044449.88,9709977.72,8665527.84,EXPENSE,EXP_0000113,UPI-Electricity and water utility charges
TXN_00000157,MSME_GJ_0001,2026-06-03 14:37:00,DEBIT,MAINTENANCE,326542.75,8665527.84,8338985.09,EXPENSE,EXP_0000121,NetBanking-Maintenance operational expenditure
TXN_00000158,MSME_GJ_0001,2026-06-05 17:08:00,CREDIT,CUSTOMER_PAYMENT,123930.86,8338985.09,8462915.95,INVOICE,INV_0000043,Payment received from Kala-Rattan Distributors
TXN_00000159,MSME_GJ_0001,2026-06-06 11:17:00,CREDIT,CUSTOMER_PAYMENT,3324311.32,8462915.95,11787227.27,INVOICE,INV_0000036,Payment received from Handa and Sons Trading
TXN_00000160,MSME_GJ_0001,2026-06-07 17:54:00,DEBIT,RAW_MATERIALS,1679038.45,11787227.27,10108188.82,EXPENSE,EXP_0000117,NEFT-Operational material procurement
TXN_00000161,MSME_GJ_0001,2026-06-11 12:01:00,CREDIT,CUSTOMER_PAYMENT,169873.04,10108188.82,10278061.86,INVOICE,INV_0000033,Payment received from Roy-Sibal Trading
TXN_00000162,MSME_GJ_0001,2026-06-12 12:50:00,DEBIT,PROFESSIONAL_FEES,264625.18,10278061.86,10013436.68,EXPENSE,EXP_0000119,NetBanking-Professional Fees operational expenditure
TXN_00000163,MSME_GJ_0001,2026-06-13 12:10:00,DEBIT,RAW_MATERIALS,1544543.87,10013436.68,8468892.81,EXPENSE,EXP_0000118,NEFT-Operational material procurement
TXN_00000164,MSME_GJ_0001,2026-06-17 14:03:00,DEBIT,RAW_MATERIALS,212703.34,8468892.81,8256189.47,EXPENSE,EXP_0000116,NEFT-Operational material procurement
TXN_00000165,MSME_GJ_0001,2026-06-18 14:30:00,DEBIT,GST_PAYMENT,811147.4,8256189.47,7445042.07,GST,GST_0000010,GST Payment Challan 2026-05 GSTR-3B
TXN_00000166,MSME_GJ_0001,2026-06-22 10:46:00,DEBIT,SALARY,1546227.94,7445042.07,5898814.13,EXPENSE,EXP_0000122,NEFT-Monthly employee payroll
TXN_00000167,MSME_GJ_0001,2026-06-25 11:00:00,DEBIT,RAW_MATERIALS,586655.91,5898814.13,5312158.22,EXPENSE,EXP_0000130,Cheque-Operational material procurement
TXN_00000168,MSME_GJ_0001,2026-06-26 15:40:00,DEBIT,RENT,515409.31,5312158.22,4796748.91,EXPENSE,EXP_0000123,NetBanking-Commercial office/warehouse rent
TXN_00000169,MSME_GJ_0001,2026-06-27 13:48:00,DEBIT,RAW_MATERIALS,1254617.72,4796748.91,3542131.19,EXPENSE,EXP_0000128,Cheque-Operational material procurement
TXN_00000170,MSME_GJ_0001,2026-06-27 14:23:00,CREDIT,CUSTOMER_PAYMENT,2319209.1,3542131.19,5861340.29,INVOICE,INV_0000039,Payment received from Borra Group Distributors
TXN_00000171,MSME_GJ_0001,2026-06-30 16:56:00,DEBIT,RAW_MATERIALS,67505.84,5861340.29,5793834.45,EXPENSE,EXP_0000126,NEFT-Operational material procurement
TXN_00000172,MSME_GJ_0001,2026-07-01 15:42:00,DEBIT,UTILITIES,1030818.63,5793834.45,4763015.82,EXPENSE,EXP_0000124,UPI-Electricity and water utility charges
TXN_00000173,MSME_GJ_0001,2026-07-03 12:02:00,CREDIT,CUSTOMER_PAYMENT,206776.77,4763015.82,4969792.59,INVOICE,INV_0000038,Payment received from Mallick Group Distributors
TXN_00000174,MSME_GJ_0001,2026-07-04 14:35:00,CREDIT,CUSTOMER_PAYMENT,6781341.47,4969792.59,11751134.06,INVOICE,INV_0000035,Payment received from Nori-Chopra Distributors
TXN_00000175,MSME_GJ_0001,2026-07-06 16:23:00,CREDIT,CUSTOMER_PAYMENT,1592615.13,11751134.06,13343749.19,INVOICE,INV_0000047,"Payment received from Sur, Dubey and Gupta Trading"
TXN_00000176,MSME_GJ_0001,2026-07-07 10:03:00,DEBIT,RAW_MATERIALS,602145.11,13343749.19,12741604.08,EXPENSE,EXP_0000125,NEFT-Operational material procurement
TXN_00000177,MSME_GJ_0001,2026-07-09 17:25:00,DEBIT,SOFTWARE,231557.61,12741604.08,12510046.47,EXPENSE,EXP_0000134,IMPS-Software operational expenditure
TXN_00000178,MSME_GJ_0001,2026-07-10 13:48:00,DEBIT,TRANSPORTATION,53915.54,12510046.47,12456130.93,EXPENSE,EXP_0000133,NetBanking-Transportation operational expenditure
TXN_00000179,MSME_GJ_0001,2026-07-11 13:24:00,DEBIT,RAW_MATERIALS,1689226.7,12456130.93,10766904.23,EXPENSE,EXP_0000127,RTGS-Operational material procurement
TXN_00000180,MSME_GJ_0001,2026-07-14 13:13:00,DEBIT,RAW_MATERIALS,94926.34,10766904.23,10671977.89,EXPENSE,EXP_0000129,RTGS-Operational material procurement
TXN_00000181,MSME_GJ_0001,2026-07-16 14:30:00,DEBIT,GST_PAYMENT,905195.32,10671977.89,9766782.57,GST,GST_0000011,GST Payment Challan 2026-06 GSTR-3B
TXN_00000182,MSME_GJ_0001,2026-07-17 10:03:00,DEBIT,PROFESSIONAL_FEES,94328.61,9766782.57,9672453.96,EXPENSE,EXP_0000132,UPI-Professional Fees operational expenditure
TXN_00000183,MSME_GJ_0001,2026-07-18 15:07:00,DEBIT,PROFESSIONAL_FEES,822819.98,9672453.96,8849633.98,EXPENSE,EXP_0000131,NetBanking-Professional Fees operational expenditure
TXN_00000184,MSME_GJ_0001,2026-07-22 10:33:00,CREDIT,CUSTOMER_PAYMENT,460936.36,8849633.98,9310570.34,INVOICE,INV_0000041,Payment received from Chander and Sons Distributors
TXN_00000185,MSME_GJ_0001,2026-07-22 12:25:00,CREDIT,CUSTOMER_PAYMENT,1276737.65,9310570.34,10587307.99,INVOICE,INV_0000045,Payment received from Ramakrishnan LLC Trading
TXN_00000186,MSME_GJ_0001,2026-07-22 14:31:00,DEBIT,SALARY,1650305.01,10587307.99,8937002.98,EXPENSE,EXP_0000135,NEFT-Monthly employee payroll
TXN_00000187,MSME_GJ_0001,2026-07-24 14:18:00,CREDIT,CUSTOMER_PAYMENT,8501138.62,8937002.98,17438141.6,INVOICE,INV_0000044,Payment received from Gala Group Trading
TXN_00000188,MSME_GJ_0001,2026-07-25 12:10:00,DEBIT,MISCELLANEOUS,36531.62,17438141.6,17401609.98,EXPENSE,EXP_0000148,NetBanking-Miscellaneous operational expenditure
TXN_00000189,MSME_GJ_0001,2026-07-25 14:20:00,DEBIT,RAW_MATERIALS,591380.22,17401609.98,16810229.76,EXPENSE,EXP_0000140,NEFT-Operational material procurement
TXN_00000190,MSME_GJ_0001,2026-07-26 17:11:00,DEBIT,RENT,550101.67,16810229.76,16260128.09,EXPENSE,EXP_0000136,NetBanking-Commercial office/warehouse rent
TXN_00000191,MSME_GJ_0001,2026-07-27 13:48:00,DEBIT,TRANSPORTATION,296249.33,16260128.09,15963878.76,EXPENSE,EXP_0000147,NetBanking-Transportation operational expenditure
TXN_00000192,MSME_GJ_0001,2026-07-28 09:34:00,DEBIT,MAINTENANCE,387531.93,15963878.76,15576346.83,EXPENSE,EXP_0000146,UPI-Maintenance operational expenditure
TXN_00000193,MSME_GJ_0001,2026-07-28 14:59:00,CREDIT,CUSTOMER_PAYMENT,4631249.49,15576346.83,20207596.32,INVOICE,INV_0000046,Payment received from Mangal-Sampath Trading
TXN_00000194,MSME_GJ_0001,2026-07-28 15:12:00,CREDIT,CUSTOMER_PAYMENT,2420794.17,20207596.32,22628390.49,INVOICE,INV_0000042,Payment received from Ray Group Enterprises
TXN_00000195,MSME_GJ_0001,2026-07-31 14:29:00,DEBIT,UTILITIES,1100203.34,22628390.49,21528187.15,EXPENSE,EXP_0000137,UPI-Electricity and water utility charges
TXN_00000196,MSME_GJ_0001,2026-08-01 17:59:00,CREDIT,CUSTOMER_PAYMENT,2054401.62,21528187.15,23582588.77,INVOICE,INV_0000040,"Payment received from Chaudhari, Bedi and Zachariah Enterprises"
TXN_00000197,MSME_GJ_0001,2026-08-07 10:00:00,CREDIT,CUSTOMER_PAYMENT,973392.67,23582588.77,24555981.44,INVOICE,INV_0000049,"Payment received from Bhat, Murthy and Bhandari Distributors"
TXN_00000198,MSME_GJ_0001,2026-08-07 16:30:00,DEBIT,RAW_MATERIALS,146973.26,24555981.44,24409008.18,EXPENSE,EXP_0000139,NEFT-Operational material procurement
TXN_00000199,MSME_GJ_0001,2026-08-08 10:32:00,DEBIT,RAW_MATERIALS,143891.27,24409008.18,24265116.91,EXPENSE,EXP_0000142,Cheque-Operational material procurement
TXN_00000200,MSME_GJ_0001,2026-08-08 10:43:00,DEBIT,RAW_MATERIALS,690863.55,24265116.91,23574253.36,EXPENSE,EXP_0000143,Cheque-Operational material procurement
TXN_00000201,MSME_GJ_0001,2026-08-10 17:56:00,DEBIT,RAW_MATERIALS,2250664.27,23574253.36,21323589.09,EXPENSE,EXP_0000138,RTGS-Operational material procurement
TXN_00000202,MSME_GJ_0001,2026-08-11 09:11:00,DEBIT,MAINTENANCE,177012.88,21323589.09,21146576.21,EXPENSE,EXP_0000144,UPI-Maintenance operational expenditure
TXN_00000203,MSME_GJ_0001,2026-08-14 09:29:00,DEBIT,RAW_MATERIALS,760407.99,21146576.21,20386168.22,EXPENSE,EXP_0000141,RTGS-Operational material procurement
TXN_00000204,MSME_GJ_0001,2026-08-16 14:21:00,DEBIT,SOFTWARE,386244.8,20386168.22,19999923.42,EXPENSE,EXP_0000145,UPI-Software operational expenditure
TXN_00000205,MSME_GJ_0001,2026-08-17 14:30:00,DEBIT,GST_PAYMENT,555720.91,19999923.42,19444202.51,GST,GST_0000012,GST Payment Challan 2026-07 GSTR-3B
TXN_00000206,MSME_GJ_0001,2026-08-17 16:23:00,CREDIT,CUSTOMER_PAYMENT,4296980.02,19444202.51,23741182.53,INVOICE,INV_0000051,"Payment received from Dugar, Bhandari and Trivedi Enterprises"
TXN_00000207,MSME_GJ_0002,2025-08-21 13:27:00,DEBIT,SALARY,434228.86,180000.0,-254228.86,EXPENSE,EXP_0000149,NEFT-Monthly employee payroll
TXN_00000208,MSME_GJ_0002,2025-08-22 10:06:00,DEBIT,MISCELLANEOUS,95164.31,-254228.86,-349393.17,EXPENSE,EXP_0000159,UPI-Miscellaneous operational expenditure
TXN_00000209,MSME_GJ_0002,2025-08-25 13:00:00,DEBIT,RENT,144742.95,-349393.17,-494136.12,EXPENSE,EXP_0000150,NetBanking-Commercial office/warehouse rent
TXN_00000210,MSME_GJ_0002,2025-08-26 10:38:00,DEBIT,RAW_MATERIALS,361034.06,-494136.12,-855170.18,EXPENSE,EXP_0000156,NEFT-Operational material procurement
TXN_00000211,MSME_GJ_0002,2025-08-29 09:41:00,DEBIT,RAW_MATERIALS,71247.18,-855170.18,-926417.36,EXPENSE,EXP_0000154,Cheque-Operational material procurement
TXN_00000212,MSME_GJ_0002,2025-08-30 15:14:00,DEBIT,UTILITIES,289485.91,-926417.36,-1215903.27,EXPENSE,EXP_0000151,UPI-Electricity and water utility charges
TXN_00000213,MSME_GJ_0002,2025-09-02 17:52:00,DEBIT,RAW_MATERIALS,327639.15,-1215903.27,-1543542.42,EXPENSE,EXP_0000153,NEFT-Operational material procurement
TXN_00000214,MSME_GJ_0002,2025-09-03 11:23:00,DEBIT,MARKETING,167983.27,-1543542.42,-1711525.69,EXPENSE,EXP_0000158,IMPS-Marketing operational expenditure
TXN_00000215,MSME_GJ_0002,2025-09-05 06:00:00,DEBIT,LOAN_EMI,331516.49,-1711525.69,-2043042.18,LOAN,LOAN_00001,Auto-Debit EMI to Bajaj Finance
TXN_00000216,MSME_GJ_0002,2025-09-07 09:46:00,DEBIT,RAW_MATERIALS,275907.01,-2043042.18,-2318949.19,EXPENSE,EXP_0000157,Cheque-Operational material procurement
TXN_00000217,MSME_GJ_0002,2025-09-11 13:39:00,DEBIT,RAW_MATERIALS,66808.06,-2318949.19,-2385757.25,EXPENSE,EXP_0000152,RTGS-Operational material procurement
TXN_00000218,MSME_GJ_0002,2025-09-14 13:59:00,DEBIT,RAW_MATERIALS,103555.82,-2385757.25,-2489313.07,EXPENSE,EXP_0000155,NEFT-Operational material procurement
TXN_00000219,MSME_GJ_0002,2025-09-16 09:09:00,DEBIT,PROFESSIONAL_FEES,74585.98,-2489313.07,-2563899.05,EXPENSE,EXP_0000160,IMPS-Professional Fees operational expenditure
TXN_00000220,MSME_GJ_0002,2025-09-19 14:30:00,DEBIT,GST_PAYMENT,203301.56,-2563899.05,-2767200.61,GST,GST_0000013,GST Payment Challan 2025-08 GSTR-3B
TXN_00000221,MSME_GJ_0002,2025-09-20 13:59:00,DEBIT,SALARY,417564.44,-2767200.61,-3184765.05,EXPENSE,EXP_0000161,NEFT-Monthly employee payroll
TXN_00000222,MSME_GJ_0002,2025-09-23 09:48:00,DEBIT,MARKETING,81059.35,-3184765.05,-3265824.4,EXPENSE,EXP_0000170,NetBanking-Marketing operational expenditure
TXN_00000223,MSME_GJ_0002,2025-09-24 13:52:00,DEBIT,RENT,139188.15,-3265824.4,-3405012.55,EXPENSE,EXP_0000162,NetBanking-Commercial office/warehouse rent
TXN_00000224,MSME_GJ_0002,2025-09-24 16:50:00,CREDIT,CUSTOMER_PAYMENT,308248.83,-3405012.55,-3096763.72,INVOICE,INV_0000056,Payment received from Thaman-Sandhu Trading
TXN_00000225,MSME_GJ_0002,2025-09-25 15:33:00,DEBIT,RAW_MATERIALS,283430.94,-3096763.72,-3380194.66,EXPENSE,EXP_0000167,Cheque-Operational material procurement
TXN_00000226,MSME_GJ_0002,2025-09-26 10:26:00,DEBIT,RAW_MATERIALS,464530.82,-3380194.66,-3844725.48,EXPENSE,EXP_0000165,Cheque-Operational material procurement
TXN_00000227,MSME_GJ_0002,2025-09-27 17:50:00,DEBIT,PROFESSIONAL_FEES,57673.25,-3844725.48,-3902398.73,EXPENSE,EXP_0000172,NetBanking-Professional Fees operational expenditure
TXN_00000228,MSME_GJ_0002,2025-09-28 11:55:00,DEBIT,SOFTWARE,18184.65,-3902398.73,-3920583.38,EXPENSE,EXP_0000169,UPI-Software operational expenditure
TXN_00000229,MSME_GJ_0002,2025-09-28 16:57:00,DEBIT,TRANSPORTATION,36316.83,-3920583.38,-3956900.21,EXPENSE,EXP_0000171,IMPS-Transportation operational expenditure
TXN_00000230,MSME_GJ_0002,2025-09-29 10:12:00,DEBIT,UTILITIES,278376.29,-3956900.21,-4235276.5,EXPENSE,EXP_0000163,UPI-Electricity and water utility charges
TXN_00000231,MSME_GJ_0002,2025-10-02 13:37:00,CREDIT,CUSTOMER_PAYMENT,577593.39,-4235276.5,-3657683.11,INVOICE,INV_0000055,Payment received from Wali-Nadig Enterprises
TXN_00000232,MSME_GJ_0002,2025-10-05 06:00:00,DEBIT,LOAN_EMI,331516.49,-3657683.11,-3989199.6,LOAN,LOAN_00001,Auto-Debit EMI to Bajaj Finance
TXN_00000233,MSME_GJ_0002,2025-10-05 15:45:00,DEBIT,RAW_MATERIALS,99668.98,-3989199.6,-4088868.58,EXPENSE,EXP_0000164,RTGS-Operational material procurement
TXN_00000234,MSME_GJ_0002,2025-10-06 16:30:00,DEBIT,MARKETING,131538.27,-4088868.58,-4220406.85,EXPENSE,EXP_0000168,UPI-Marketing operational expenditure
TXN_00000235,MSME_GJ_0002,2025-10-09 16:08:00,DEBIT,RAW_MATERIALS,312270.49,-4220406.85,-4532677.34,EXPENSE,EXP_0000166,Cheque-Operational material procurement
TXN_00000236,MSME_GJ_0002,2025-10-16 14:30:00,DEBIT,GST_PAYMENT,181631.52,-4532677.34,-4714308.86,GST,GST_0000014,GST Payment Challan 2025-09 GSTR-3B
TXN_00000237,MSME_GJ_0002,2025-10-17 12:18:00,CREDIT,CUSTOMER_PAYMENT,2693240.93,-4714308.86,-2021067.93,INVOICE,INV_0000054,Payment received from Shan and Sons Distributors
TXN_00000238,MSME_GJ_0002,2025-10-21 12:40:00,DEBIT,SALARY,427165.62,-2021067.93,-2448233.55,EXPENSE,EXP_0000173,NEFT-Monthly employee payroll
TXN_00000239,MSME_GJ_0002,2025-10-23 14:26:00,DEBIT,RAW_MATERIALS,203850.87,-2448233.55,-2652084.42,EXPENSE,EXP_0000176,RTGS-Operational material procurement
TXN_00000240,MSME_GJ_0002,2025-10-25 11:18:00,DEBIT,RENT,142388.54,-2652084.42,-2794472.96,EXPENSE,EXP_0000174,NetBanking-Commercial office/warehouse rent
TXN_00000241,MSME_GJ_0002,2025-10-25 15:46:00,DEBIT,RAW_MATERIALS,197972.1,-2794472.96,-2992445.06,EXPENSE,EXP_0000178,Cheque-Operational material procurement
TXN_00000242,MSME_GJ_0002,2025-10-29 12:12:00,DEBIT,PROFESSIONAL_FEES,142902.25,-2992445.06,-3135347.31,EXPENSE,EXP_0000186,NetBanking-Professional Fees operational expenditure
TXN_00000243,MSME_GJ_0002,2025-10-30 12:14:00,DEBIT,RAW_MATERIALS,374105.16,-3135347.31,-3509452.47,EXPENSE,EXP_0000180,Cheque-Operational material procurement
TXN_00000244,MSME_GJ_0002,2025-10-30 17:13:00,DEBIT,UTILITIES,284777.08,-3509452.47,-3794229.55,EXPENSE,EXP_0000175,UPI-Electricity and water utility charges
TXN_00000245,MSME_GJ_0002,2025-10-30 17:29:00,DEBIT,RAW_MATERIALS,96193.06,-3794229.55,-3890422.61,EXPENSE,EXP_0000181,Cheque-Operational material procurement
TXN_00000246,MSME_GJ_0002,2025-10-31 14:41:00,CREDIT,CUSTOMER_PAYMENT,1124452.72,-3890422.61,-2765969.89,INVOICE,INV_0000059,"Payment received from Malhotra, Verma and Sundaram Distributors"
TXN_00000247,MSME_GJ_0002,2025-11-04 11:31:00,CREDIT,CUSTOMER_PAYMENT,1386025.48,-2765969.89,-1379944.41,INVOICE,INV_0000058,Payment received from Lad-Kota Enterprises
TXN_00000248,MSME_GJ_0002,2025-11-05 06:00:00,DEBIT,LOAN_EMI,331516.49,-1379944.41,-1711460.9,LOAN,LOAN_00001,Auto-Debit EMI to Bajaj Finance
TXN_00000249,MSME_GJ_0002,2025-11-07 10:28:00,DEBIT,RAW_MATERIALS,63398.06,-1711460.9,-1774858.96,EXPENSE,EXP_0000179,Cheque-Operational material procurement
TXN_00000250,MSME_GJ_0002,2025-11-07 16:35:00,DEBIT,MARKETING,130993.0,-1774858.96,-1905851.96,EXPENSE,EXP_0000185,NetBanking-Marketing operational expenditure
TXN_00000251,MSME_GJ_0002,2025-11-09 10:36:00,DEBIT,MAINTENANCE,1143.03,-1905851.96,-1906994.99,EXPENSE,EXP_0000182,NetBanking-Maintenance operational expenditure
TXN_00000252,MSME_GJ_0002,2025-11-09 12:32:00,DEBIT,MISCELLANEOUS,9051.46,-1906994.99,-1916046.45,EXPENSE,EXP_0000184,UPI-Miscellaneous operational expenditure
TXN_00000253,MSME_GJ_0002,2025-11-11 10:06:00,DEBIT,RAW_MATERIALS,251051.92,-1916046.45,-2167098.37,EXPENSE,EXP_0000177,NEFT-Operational material procurement
TXN_00000254,MSME_GJ_0002,2025-11-11 10:33:00,DEBIT,SOFTWARE,48150.18,-2167098.37,-2215248.55,EXPENSE,EXP_0000183,NetBanking-Software operational expenditure
TXN_00000255,MSME_GJ_0002,2025-11-19 10:45:00,CREDIT,CUSTOMER_PAYMENT,133959.14,-2215248.55,-2081289.41,INVOICE,INV_0000064,Payment received from Rajagopal Ltd Distributors
TXN_00000256,MSME_GJ_0002,2025-11-19 14:30:00,DEBIT,GST_PAYMENT,236301.39,-2081289.41,-2317590.8,GST,GST_0000015,GST Payment Challan 2025-10 GSTR-3B
TXN_00000257,MSME_GJ_0002,2025-11-20 11:27:00,DEBIT,SALARY,425645.19,-2317590.8,-2743235.99,EXPENSE,EXP_0000187,NEFT-Monthly employee payroll
TXN_00000258,MSME_GJ_0002,2025-11-24 13:28:00,DEBIT,MISCELLANEOUS,12196.52,-2743235.99,-2755432.51,EXPENSE,EXP_0000198,UPI-Miscellaneous operational expenditure
TXN_00000259,MSME_GJ_0002,2025-11-24 17:30:00,DEBIT,RENT,141881.73,-2755432.51,-2897314.24,EXPENSE,EXP_0000188,NetBanking-Commercial office/warehouse rent
TXN_00000260,MSME_GJ_0002,2025-11-25 11:33:00,DEBIT,MAINTENANCE,115879.67,-2897314.24,-3013193.91,EXPENSE,EXP_0000196,UPI-Maintenance operational expenditure
TXN_00000261,MSME_GJ_0002,2025-11-28 12:25:00,DEBIT,RAW_MATERIALS,107704.86,-3013193.91,-3120898.77,EXPENSE,EXP_0000194,RTGS-Operational material procurement
TXN_00000262,MSME_GJ_0002,2025-11-29 09:37:00,CREDIT,CUSTOMER_PAYMENT,1600293.58,-3120898.77,-1520605.19,INVOICE,INV_0000063,"Payment received from Buch, Devi and Dora Distributors"
TXN_00000263,MSME_GJ_0002,2025-11-29 15:51:00,DEBIT,UTILITIES,283763.46,-1520605.19,-1804368.65,EXPENSE,EXP_0000189,UPI-Electricity and water utility charges
TXN_00000264,MSME_GJ_0002,2025-12-02 15:00:00,DEBIT,PROFESSIONAL_FEES,67050.06,-1804368.65,-1871418.71,EXPENSE,EXP_0000197,IMPS-Professional Fees operational expenditure
TXN_00000265,MSME_GJ_0002,2025-12-04 16:57:00,DEBIT,MARKETING,17005.38,-1871418.71,-1888424.09,EXPENSE,EXP_0000199,IMPS-Marketing operational expenditure
TXN_00000266,MSME_GJ_0002,2025-12-05 06:00:00,DEBIT,LOAN_EMI,331516.49,-1888424.09,-2219940.58,LOAN,LOAN_00001,Auto-Debit EMI to Bajaj Finance
TXN_00000267,MSME_GJ_0002,2025-12-05 09:47:00,DEBIT,RAW_MATERIALS,507853.39,-2219940.58,-2727793.97,EXPENSE,EXP_0000193,RTGS-Operational material procurement
TXN_00000268,MSME_GJ_0002,2025-12-06 12:28:00,DEBIT,RAW_MATERIALS,474707.15,-2727793.97,-3202501.12,EXPENSE,EXP_0000190,NEFT-Operational material procurement
TXN_00000269,MSME_GJ_0002,2025-12-07 09:25:00,DEBIT,RAW_MATERIALS,3001.68,-3202501.12,-3205502.8,EXPENSE,EXP_0000192,RTGS-Operational material procurement
TXN_00000270,MSME_GJ_0002,2025-12-10 16:15:00,DEBIT,RAW_MATERIALS,89080.68,-3205502.8,-3294583.48,EXPENSE,EXP_0000191,RTGS-Operational material procurement
TXN_00000271,MSME_GJ_0002,2025-12-11 10:30:00,DEBIT,MARKETING,118925.74,-3294583.48,-3413509.22,EXPENSE,EXP_0000195,UPI-Marketing operational expenditure
TXN_00000272,MSME_GJ_0002,2025-12-13 17:51:00,CREDIT,CUSTOMER_PAYMENT,2072303.32,-3413509.22,-1341205.9,INVOICE,INV_0000067,"Payment received from Shukla, Sagar and Bhatia Trading"
TXN_00000273,MSME_GJ_0002,2025-12-19 14:20:00,CREDIT,CUSTOMER_PAYMENT,25834.76,-1341205.9,-1315371.14,INVOICE,INV_0000060,"Payment received from Khare, Maharaj and Sarraf Distributors"
TXN_00000274,MSME_GJ_0002,2025-12-19 14:30:00,DEBIT,GST_PAYMENT,214815.24,-1315371.14,-1530186.38,GST,GST_0000016,GST Payment Challan 2025-11 GSTR-3B
TXN_00000275,MSME_GJ_0002,2025-12-21 12:58:00,DEBIT,SALARY,415296.23,-1530186.38,-1945482.61,EXPENSE,EXP_0000200,NEFT-Monthly employee payroll
TXN_00000276,MSME_GJ_0002,2025-12-22 14:03:00,DEBIT,RAW_MATERIALS,129883.68,-1945482.61,-2075366.29,EXPENSE,EXP_0000206,RTGS-Operational material procurement
TXN_00000277,MSME_GJ_0002,2025-12-23 16:03:00,DEBIT,MAINTENANCE,162199.95,-2075366.29,-2237566.24,EXPENSE,EXP_0000211,NetBanking-Maintenance operational expenditure
TXN_00000278,MSME_GJ_0002,2025-12-23 16:19:00,DEBIT,RAW_MATERIALS,439144.51,-2237566.24,-2676710.75,EXPENSE,EXP_0000207,RTGS-Operational material procurement
TXN_00000279,MSME_GJ_0002,2025-12-23 17:40:00,DEBIT,PROFESSIONAL_FEES,17371.27,-2676710.75,-2694082.02,EXPENSE,EXP_0000210,UPI-Professional Fees operational expenditure
TXN_00000280,MSME_GJ_0002,2025-12-25 11:31:00,DEBIT,RENT,138432.08,-2694082.02,-2832514.1,EXPENSE,EXP_0000201,NetBanking-Commercial office/warehouse rent
